dating_id,entity_id,date_type,depth_dating,dating_thickness,lab_num,material_dated,min_weight,max_weight,uncorr_age,uncorr_age_uncert_pos,uncorr_age_uncert_neg,c14_correction,calib_used,date_used,u238_content,u238_uncertainty,th232_content,th232_uncertainty,th230_content,th230_uncertainty,th230_th232_ratio,th230_th232_ratio_uncertainty,th230_u238_activity,th230_u238_activity_uncertainty,u234_u238_activity,u234_u238_activity_uncertainty,ini_230th_232th_ratio,ini_230th_232th_ratio_uncertainty,decay_constant,corr_age,corr_age_uncert_pos,corr_age_uncert_neg,date_used_lin_interp,date_used_lin_reg,date_used_bchron,date_used_bacon,date_used_oxcal,date_used_copra,date_used_stalage
972,55,U/Th unspecified,992.4,1.5,,unknown,100,150,14218,40,40,,,yes,2041,2,1336,27,,,3896,80,0.154660235079,0.000371206997925,1.26,0.0013,,,Cheng et al. 2000,14140,41,41,yes,,yes,yes,yes,yes,yes
973,55,U/Th unspecified,1009.9,1.5,,unknown,100,150,14357,49,49,,,yes,2620,2,1483,31,,,4477,94,0.153650281313,0.000467618690091,1.2407,0.0012,,,Cheng et al. 2000,14280,50,50,yes,,yes,yes,yes,yes,yes
974,55,U/Th unspecified,1013.4,1.5,,unknown,100,150,14402,33,33,,,yes,1218,2,472,10,,,6592,133,0.154936303384,0.00028160868082,1.2472,0.0014,,,Cheng et al. 2000,14330,33,33,yes,,yes,yes,yes,yes,yes
975,55,U/Th unspecified,1027.8,1.5,,unknown,100,150,15018,44,44,,,yes,2138,4,567,11,,,9925,201,0.159639712528,0.000388102289743,1.2358,0.0016,,,Cheng et al. 2000,14948,44,44,yes,,yes,yes,yes,yes,yes
976,55,U/Th unspecified,1056.6,1.5,,unknown,100,150,16055,38,38,,,yes,1829,3,336,7,,,15527,316,0.17298800108,0.000337747752075,1.2578,0.0014,,,Cheng et al. 2000,15987,39,39,yes,,yes,yes,yes,yes,yes
977,55,U/Th unspecified,1061.9,1.5,,unknown,100,150,16518,80,80,,,yes,173,0.2,40,1,,,12642,410,0.176053693763,0.000765785046779,1.2468,0.0014,,,Cheng et al. 2000,16449,80,80,yes,,yes,yes,yes,yes,yes
978,55,U/Th unspecified,1097.4,1.5,,unknown,100,150,15457,610,610,,,no,2956,7,7894,9856,,,1041,1300,0.168611927968,0.00622648486294,1.2699,0.0019,,,Cheng et al. 2000,15333,617,617,no,,no,no,no,no,no
979,55,U/Th unspecified,1106.9,1.5,,unknown,100,150,17095,40,40,,,yes,3705,3,1541,32,,,7346,152,0.185388971342,0.000360591504109,1.2712,0.0013,,,Cheng et al. 2000,17022,41,41,yes,,yes,yes,yes,yes,yes
980,55,U/Th unspecified,1142,1.5,,unknown,100,150,17742,55,55,,,yes,2494,4,555,11,,,14085,285,0.19,0.0005,15.085,0.285,,,Cheng et al. 2000,17673,55,55,yes,,yes,yes,yes,yes,yes
981,55,U/Th unspecified,1173.4,1.5,,unknown,100,150,18534,61,61,,,yes,2681,5,499,12,,,17405,408,0.1964,0.0005,18.405,0.409,,,Cheng et al. 2000,18466,61,61,yes,,yes,yes,yes,yes,yes
982,56,Event; hiatus,124.6,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,yes,yes,yes,yes,,yes,yes
983,56,U/Th unspecified,5.5,1.5,,unknown,100,150,15449,41,41,,,yes,3970.3,5.6,371,9,,,28076.7605623,712.484850908,0.1591,0.0003,1.1998,0.0018,,,Cheng et al. 2000,15383,41,41,yes,yes,yes,yes,,yes,yes
984,56,U/Th unspecified,45,1.5,,unknown,100,150,15861,51,51,,,yes,3222.92918134,7.90058550496,370.620999193,7.49864891797,,,23679.936011,479.820888995,0.165155908721,0.00044402197858,1.2153,0.0016,,,Cheng et al. 2000,15794,51,51,yes,yes,yes,yes,,yes,yes
985,56,U/Th unspecified,78,1.5,,unknown,100,150,16327,47,47,,,yes,2301.41382696,4.90010068298,3055.44696057,61.4359986958,,,2158.53280086,43.4643349587,0.173809301911,0.0004149942962,1.2443,0.0015,,,Cheng et al. 2000,16232,52,52,yes,yes,yes,yes,,yes,yes
986,56,U/Th unspecified,96.5,1.5,,unknown,100,150,16589,53,53,,,yes,1977.72825777,3.71914181689,483.252715655,10.088625133,,,11674.9765573,244.675232065,0.173020687434,0.000454934891076,1.2209,0.0017,,,Cheng et al. 2000,16519,53,53,yes,yes,yes,yes,,yes,yes
987,56,U/Th unspecified,124.5,1.5,,unknown,100,150,16872,49,49,,,yes,1657.15041336,2.63270787503,132.861052533,3.01785414796,,,35936.6524718,818.691780814,0.174746187932,0.000412764453497,1.214,0.0015,,,Cheng et al. 2000,16806,49,49,yes,yes,yes,yes,,yes,yes
988,56,U/Th unspecified,169,1.5,,unknown,100,150,18296,63,63,,,yes,2227.79711237,5.26747497126,993.840854427,20.1138116951,,,7138.91163878,144.828915651,0.193155708158,0.000531352377624,1.2443,0.0019,,,Cheng et al. 2000,18221,63,63,yes,yes,yes,yes,,yes,yes
989,56,U/Th unspecified,198,1.5,,unknown,100,150,18749,51,51,,,yes,1480.06020355,2.16267320693,524.691980699,10.653782217,,,9828.1150829,200.205333107,0.211314651566,0.000463597903602,1.3291,0.0016,,,Cheng et al. 2000,18677,51,51,yes,yes,yes,yes,,yes,yes
990,56,U/Th unspecified,210,1.5,,unknown,100,150,18936,58,58,,,yes,1647.97567248,3.18841889243,169.469721316,3.69734381732,,,33098.2887785,723.637692309,0.206433982638,0.000495413750042,1.2874,0.0018,,,Cheng et al. 2000,18870,58,58,yes,yes,yes,yes,,yes,yes
991,56,U/Th unspecified,230,1.5,,unknown,100,150,19375,69,69,,,yes,1825.17291996,4.38229899751,405.80256944,8.28727539619,,,15179.5490252,310.633807854,0.204693464526,0.000559937035532,1.2506,0.0022,,,Cheng et al. 2000,19306,69,69,yes,yes,yes,yes,,yes,yes
992,56,U/Th unspecified,257,1.5,,unknown,100,150,19909,76,76,,,yes,1483.78598671,2.57536022821,213.096343893,4.69011617978,,,23809.0681688,527.787344801,0.207386968545,0.000655737989571,1.2362,0.0018,,,Cheng et al. 2000,19842,76,76,yes,yes,yes,yes,,yes,yes
993,56,U/Th unspecified,314,1.5,,unknown,100,150,20602,83,83,,,yes,1777.80567867,4.25817637726,285.301326996,5.94493186752,,,21864.5204731,457.335768842,0.212810862098,0.00064028867681,1.2296,0.0025,,,Cheng et al. 2000,20534,83,83,yes,yes,yes,yes,,yes,yes
994,56,U/Th unspecified,364,1.5,,unknown,100,150,21672,92,92,,,yes,2877.12869797,6.17829021727,1279.8381395,26.1034759943,,,8280.55518797,170.617911047,0.223403280816,0.000810709278894,1.2325,0.0017,,,Cheng et al. 2000,21597,93,93,yes,yes,yes,yes,,yes,yes
995,56,U/Th unspecified,374.5,1.5,,unknown,100,150,21700,47,47,,,yes,2208.09899322,3.10263007839,527.70910124,10.6569269646,,,15552.9531312,314.367956704,0.225435984152,0.000370677896636,1.242,0.0013,,,Cheng et al. 2000,21630,47,47,yes,yes,yes,yes,,yes,yes
996,56,U/Th unspecified,428,1.5,,unknown,100,150,22333,60,60,,,yes,3177.7,4.6,837,18,,,14131.1010111,302.246581261,0.2258,0.0005,1.2128,0.0017,,,Cheng et al. 2000,22263,61,61,yes,yes,yes,yes,,yes,yes
997,57,U/Th unspecified,37.5,1.5,,unknown,100,150,22180,64,64,,,yes,4438.3,7.5,155,7,,,94394.4048991,4052.72303856,0.1996,0.0004,1.0817,0.0016,,,Cheng et al. 2000,22116,64,64,yes,yes,,,,,yes
998,57,U/Th unspecified,61.5,1.5,,unknown,100,150,22359,72,72,,,yes,3214.57628719,7.47230570064,1136.47892892,22.8960469039,,,9529.88873982,192.283078327,0.20434302263,0.000526068386588,1.0992,0.0015,,,Cheng et al. 2000,22285,72,72,yes,yes,,,,,yes
999,57,U/Th unspecified,120,1.5,,unknown,100,150,22653,78,78,,,yes,4581.87248972,11.5736179189,210.818113966,4.3875062099,,,73507.01723,1532.1240616,0.205129469381,0.000568820591624,1.0907,0.0015,,,Cheng et al. 2000,22588,78,78,yes,yes,,,,,yes
1000,57,U/Th unspecified,136.5,1.5,,unknown,100,150,22105,82,82,,,yes,5739,12,648,14,,,29171.8058965,652.307892224,0.1998,0.0006,1.0865,0.0018,,,Cheng et al. 2000,22037,82,82,yes,yes,,,,,yes
1001,57,U/Th unspecified,154.5,1.5,,unknown,100,150,22882,88,88,,,yes,3461.07739085,8.65612850718,606.175271642,12.5237187,,,19755.8457461,409.759534206,0.20985381241,0.00065042167243,1.1053,0.0017,,,Cheng et al. 2000,22813,88,88,yes,yes,,,,,yes
1002,57,U/Th unspecified,160.04,1.5,,unknown,100,150,22855,79,79,,,yes,2635,3.4,317,9,,,28512.97423,794.09136015,0.2077,0.0006,1.0955,0.0015,,,Cheng et al. 2000,22788,79,79,yes,yes,,,,,yes
1003,57,U/Th unspecified,184,1.5,,unknown,100,150,23034,66,66,,,yes,3485.59013497,6.77527596809,406.727235238,8.32809808085,,,29430.3490672,603.709769674,0.208284370256,0.00047981136083,1.0909,0.0013,,,Cheng et al. 2000,22967,66,66,yes,yes,,,,,yes
1004,57,U/Th unspecified,276.84,1.5,,unknown,100,150,23610,63,63,,,yes,2552.53600273,4.58000194853,286.630276575,5.90000694709,,,31212.4543838,643.200145717,0.21257512275,0.000434202783144,1.089,0.0013,,,Cheng et al. 2000,23543,63,63,yes,yes,,,,,yes
1005,57,U/Th unspecified,318.4,1.5,,unknown,100,150,23816,87,87,,,yes,3699.04023506,9.21944869323,189.077626177,4.00972055277,,,69157.2616895,1468.87976144,0.214399222641,0.000591478513269,1.0898,0.0019,,,Cheng et al. 2000,23751,87,87,yes,yes,,,,,yes
1006,57,U/Th unspecified,356.8,1.5,,unknown,100,150,24117,82,82,,,yes,3601.85828719,8.8554856284,188.498196803,3.92025732067,,,68655.0381607,1429.95194764,0.217915098897,0.000589761913662,1.0951,0.0015,,,Cheng et al. 2000,24052,82,82,yes,yes,,,,,yes
1007,57,U/Th unspecified,411.2,1.5,,unknown,100,150,24402,74,74,,,yes,4316.49940679,8.12381682384,596.006128124,12.0816342368,,,26279.0326847,533.82609754,0.220070964185,0.000505587159971,1.0944,0.0016,,,Cheng et al. 2000,24335,74,74,yes,yes,,,,,yes
1008,57,U/Th unspecified,435.2,1.5,,unknown,100,150,24680,172,172,,,yes,3455.76861673,9.57957815088,266.911124622,15.0822310239,,,46747.5447596,2653.12381608,0.218985397784,0.00130918974864,1.0785,0.0018,,,Cheng et al. 2000,24614,172,172,yes,yes,,,,,yes
1009,57,U/Th unspecified,322.4,1.5,,unknown,100,150,24768,73,73,,,yes,3320.2992756,6.83086211633,262.060602652,5.40493884756,,,46299.0965208,956.132447968,0.221631432034,0.000511383851122,1.0877,0.0014,,,Cheng et al. 2000,24702,73,73,yes,yes,,,,,yes
1010,57,U/Th unspecified,495.4,1.5,,unknown,100,150,25024,104,104,,,yes,4245.15038125,12.8653260861,622.516412314,12.6741951663,,,25087.7339074,511.809796394,0.223127702018,0.000735404187784,1.0852,0.0018,,,Cheng et al. 2000,24956,104,104,yes,yes,,,,,yes
1011,57,U/Th unspecified,554.6,1.5,,unknown,100,150,25273,105,105,,,yes,4090.41922211,12.348858518,264.10138414,5.54381841241,,,57768.1118549,1215.07618477,0.226217063812,0.000746762006787,1.0903,0.0018,,,Cheng et al. 2000,25208,105,105,yes,yes,,,,,yes
1012,57,U/Th unspecified,605.8,1.5,,unknown,100,150,25647,118,118,,,yes,3896.25654174,13.142209669,290.466904387,6.03660230531,,,50978.8235463,1061.45551658,0.230501232694,0.000831189619216,1.0964,0.0021,,,Cheng et al. 2000,25581,118,118,yes,yes,,,,,yes
1013,57,U/Th unspecified,658.6,1.5,,unknown,100,150,26021,113,113,,,yes,3911.81877849,11.9574896126,264.531719875,5.52032238315,,,56851.967626,1189.56388326,0.233173321926,0.000796457459883,1.0949,0.0019,,,Cheng et al. 2000,25955,113,113,yes,yes,,,,,yes
1014,57,U/Th unspecified,209.6,1.5,,unknown,100,150,25822,88,88,,,yes,3897.1,7.5,125,6,,,117741.187707,6032.98913613,0.2299,0.0006,1.0873,0.0019,,,Cheng et al. 2000,25757,88,88,yes,yes,,,,,yes
1015,57,U/Th unspecified,710.9,1.5,,unknown,100,150,26224,81,81,,,yes,4170.9,7.2,222,7,,,71865.1560993,2379.0836206,0.2315,0.0005,1.0802,0.0017,,,Cheng et al. 2000,26159,81,81,yes,yes,,,,,yes
1016,57,U/Th unspecified,772.4,1.5,,unknown,100,150,26788,100,100,,,yes,3982.551003,9.85326057085,234.550432814,4.74044607395,,,66363.8793507,1345.11244231,0.237050561831,0.000689798995867,1.0852,0.0016,,,Cheng et al. 2000,26723,100,100,yes,yes,,,,,yes
1017,57,U/Th unspecified,832.4,1.5,,unknown,100,150,27197,101,101,,,yes,4152.51453457,10.4458586999,252.122892562,5.09408251059,,,64927.8477741,1314.64570611,0.239092778229,0.000679156837048,1.0801,0.0017,,,Cheng et al. 2000,27131,101,101,yes,yes,,,,,yes
1018,57,U/Th unspecified,863.9,1.5,,unknown,100,150,27088,92,92,,,yes,3391.9,6.1,487,11,,,27388.2241662,645.581119188,0.238465,0.00056,1.0811,0.0019,,,Cheng et al. 2000,27020,92,92,yes,yes,,,,,yes
1019,57,U/Th unspecified,932.9,1.5,,unknown,100,150,27953,104,104,,,yes,3762.1245331,9.54552366173,619.053098312,12.4830492571,,,24448.9723605,493.76475762,0.243999915126,0.000676541921619,1.0761,0.0018,,,Cheng et al. 2000,27884,104,104,yes,yes,,,,,yes
1471,91,MC-ICP-MS U/Th,0,2.87,LSF16-1,calcite,,,14456.7334191,45.0953270574,45.0953270574,,,yes,61.7077350976,0.0739962554798,136.240111508,2.76659290786,,,464.415574,9.496058513,0.335503228816,0.000898162908127,2.668376391,1.00331815018496,0.815572293,0.407786146,Cheng et al. 2013,14373.2501184,48.0265459725,48.0265459725,yes,,yes,yes,yes,yes,
1472,91,MC-ICP-MS U/Th,46.5,2.8,LSF 16 2,calcite,,,14549.5803599,32.7286374021,32.7286374021,,,yes,73.1230690251,0.0566896692048,44.5905752057,0.957480610076,,,1699.241017,36.60987386,0.339053468404,0.000652490736333,2.680218069,1.00243350255951,0.815572293,0.407786146,Cheng et al. 2013,14483.1149627,33.0402335015,33.0402335015,yes,,yes,yes,yes,yes,
1473,91,MC-ICP-MS U/Th,215.5,2.2,LSF16-3,calcite,,,14764.5882913,49.9776933371,49.9776933371,,,yes,54.4039499749,0.0770366238453,14.5446738226,0.493549619447,,,3771.777397,128.3835609,0.32994697588,0.00099603553769,2.573068042,1.0027313778476,0.815572293,0.407786146,Cheng et al. 2013,14701.6272685,50.0200691556,50.0200691556,yes,,yes,yes,yes,yes,
1474,91,MC-ICP-MS U/Th,231.5,3.1,LSF16-4,calcite,,,14938.6409159,40.5858556805,40.5858556805,,,yes,52.1842136302,0.0458080030848,47.7171160579,1.0173709335,,,1113.784421,23.87565661,0.333242764203,0.000796609260009,2.570144793,1.00239836646177,0.815572293,0.407786146,Cheng et al. 2013,14868.5383613,41.2003345461,41.2003345461,yes,,yes,yes,yes,yes,
1475,91,MC-ICP-MS U/Th,304.2,2.2,LSF16-5,calcite,,,15243.3072177,57.5728813615,57.5728813615,,,yes,73.5332350424,0.0741449134471,353.666787834,7.0977677619,,,219.5032064,4.463522557,0.345442699269,0.00118394298729,2.61353292,1.0025687470517,0.815572293,0.407786146,Cheng et al. 2013,15131.1406904,68.3370204541,68.3370204541,yes,,yes,yes,yes,yes,
1476,91,MC-ICP-MS U/Th,355.3,3.1,LSF16-7,calcite,,,15767.6732501,63.6374661166,63.6374661166,,,yes,66.0823196652,0.0680323058451,59.8016968596,1.38773305728,,,1219.664263,28.62343451,0.361154533901,0.00131812415804,2.646301729,1.00282559833167,0.815572293,0.407786146,Cheng et al. 2013,15697.9802377,63.9964955906,63.9964955906,yes,,yes,yes,yes,yes,
1477,91,MC-ICP-MS U/Th,386.1,3.5,LSF16-8,calcite,,,16271.6263864,78.8435102405,78.8435102405,,,yes,62.1955852656,0.0808062207083,76.5860938837,1.6463239764,,,943.5516124,20.64650006,0.380172384583,0.00163077753859,2.703824721,1.00415344058562,0.815572293,0.407786146,Cheng et al. 2013,16198.7383003,79.3510386594,79.3510386594,yes,,yes,yes,yes,yes,
1478,91,MC-ICP-MS U/Th,406.1,2.7,LSF16-9,calcite,,,16794.7931499,50.1976366733,50.1976366733,,,yes,76.2919636119,0.111774370596,984.230181906,19.7425341382,,,92.13437906,1.858386917,0.388923462802,0.00100163941504,2.685126451,1.00297562888397,0.815572293,0.407786146,Cheng et al. 2013,16598.9963779,108.288620902,108.288620902,yes,,yes,yes,yes,yes,
1479,91,MC-ICP-MS U/Th,415.1,2.5,LSF16-10,calcite,,,16909.4899262,54.285845619,54.285845619,,,yes,34.4926035755,0.043627062131,65.3701211297,1.38006637368,,,640.0516649,13.60162611,0.396910775153,0.00108677344204,2.722487945,1.00340483425041,0.815572293,0.407786146,Cheng et al. 2013,16829.8219515,56.0143930742,56.0143930742,yes,,yes,yes,yes,yes,
1480,91,MC-ICP-MS U/Th,437.6,2.3,LSF16-11,calcite,,,17193.5084451,53.588420497,53.588420497,,,yes,85.4520852486,0.134550083348,392.929218115,7.90430307717,,,267.232051,5.406884422,0.402072850373,0.00107748882963,2.715180178,1.00314563202013,0.815572293,0.407786146,Cheng et al. 2013,17085.6982913,63.2965030001,63.2965030001,yes,,yes,yes,yes,yes,
1481,91,MC-ICP-MS U/Th,444.6,3,LSF 16 12,calcite,,,17318.3567154,39.5870421845,39.5870421845,,,yes,124.660749401,0.102462287905,219.854082454,4.43204832047,,,702.3658407,14.21309556,0.405315047657,0.000788558911114,2.718536953,1.00242238400065,0.815572293,0.407786146,Cheng et al. 2013,17240.039321,41.6337550219,41.6337550219,yes,,yes,yes,yes,yes,
1482,91,MC-ICP-MS U/Th,444.6,2.8,LSF16-13,calcite,,,18327.6563103,49.8378127359,49.8378127359,,,yes,75.634720438,0.0553192264678,724.779878269,14.5195857643,,,135.4317635,2.730619957,0.424648896681,0.00101643658335,2.701324057,1.00227249227023,0.815572293,0.407786146,Cheng et al. 2013,18167.6944666,86.4559803044,86.4559803044,yes,,yes,yes,yes,yes,
1483,92,MC-ICP-MS U/Th,0,3,LSF3-A,calcite,,,17397.884828,139.183921219,139.183921219,,,yes,62.073481342,0.183510596069,255.67712769,1.62621919867,,,301.345751,2.694496113,0.4055718519,0.00281673937697,2.712091189,1.00760606907348,0.815572293,0.407786146,Cheng et al. 2013,17296.0424144,140.6874062,140.6874062,,,yes,yes,,,yes
1484,92,MC-ICP-MS U/Th,111,2.9,LSF3-B,calcite,,,18075.0081909,140.908919149,140.908919149,,,yes,84.8420034961,0.29073613641,157.518806891,1.48296347439,,,696.6218194,7.631020044,0.42260587382,0.00277461227504,2.726630028,1.00855881623013,0.815572293,0.407786146,Cheng et al. 2013,17996.8279639,141.159742168,141.159742168,,,yes,yes,,,yes
1485,92,MC-ICP-MS U/Th,123,3,LSF3-128,calcite,,,18409.3358558,56.0337764417,56.0337764417,,,yes,75.6098714197,0.105971017334,758.557022278,15.2216547281,,,130.4910611,2.630848985,0.428366047346,0.00102869605413,2.713563522,1.00408653457131,0.815572293,0.407786146,Cheng et al. 2013,18244.1757371,92.4444731425,92.4444731425,,,yes,yes,,,yes
1486,92,MC-ICP-MS U/Th,179,3,LSF3-188,calcite,,,19385.4531117,62.3993203069,62.3993203069,,,yes,69.7068422091,0.0920389373024,138.68053577,2.84941578217,,,694.6428875,14.35481853,0.452195503739,0.00116367715372,2.729689173,1.0041407571474,0.815572293,0.407786146,Cheng et al. 2013,19303.9527206,64.0268223001,64.0268223001,,,yes,yes,,,yes
2335,154,TIMS,6.5,4,SPA133(6.5),calcite,,,,,,,,yes,65894,66,0,,0.09369,0.00052,,,0.083936823,0.000473393,0.9945,0.0018,0.825111034,0.412555517,Cheng et al. 2000,9929,61,61,yes,,,yes,,yes,yes
2336,154,TIMS,12.5,4,SPA133(12.5),calcite,,,,,,,,yes,70884,71,0,,0.10337,0.00093,,,0.086089753,0.000779318,0.9944,0.0014,0.825111034,0.412555517,Cheng et al. 2000,10199,98,98,yes,,,yes,,yes,yes
2337,154,TIMS,21.5,4,SPA133(21.5),calcite,,,,,,,,yes,97441,97,0,,0.1422,0.0012,,,0.086151536,0.000732058,0.9933,0.0014,0.825111034,0.412555517,Cheng et al. 2000,10214,92,92,yes,,,yes,,yes,yes
2338,154,TIMS,32,4,SPA133(32.0),calcite,,,,,,,,yes,109040,110,0,,0.1598,0.0012,,,0.086515933,0.000655518,0.9884,0.0014,0.825111034,0.412555517,Cheng et al. 2000,10317,85,85,yes,,,yes,,yes,yes
2339,154,TIMS,43,4,SPA133(43.0),calcite,,,,,,,,yes,102840,100,0,,0.15378,0.00088,,,0.088276062,0.000512397,0.9922,0.0014,0.825111034,0.412555517,Cheng et al. 2000,10496,66,66,yes,,,yes,,yes,yes
2340,154,TIMS,53,4,SPA133(53.0),calcite,,,,,,,,yes,93755,94,0,,0.1422,0.0011,,,0.089538604,0.000698427,0.9939,0.0014,0.825111034,0.412555517,Cheng et al. 2000,10637,89,89,yes,,,yes,,yes,yes
2341,154,TIMS,60,4,SPA133(60.0),calcite,,,,,,,,yes,90203,90,0,,0.1386,0.001,,,0.09070838,0.00066069,0.995,0.0014,0.825111034,0.412555517,Cheng et al. 2000,10769,85,85,yes,,,yes,,yes,yes
2342,154,TIMS,66.5,4,SPA133(66.5),calcite,,,,,,,,yes,68673,69,0,,0.10563,0.00045,,,0.090804301,0.000397454,0.9971,0.0014,0.825111034,0.412555517,Cheng et al. 2000,10757,53,53,yes,,,yes,,yes,yes
2729,114,MC-ICP-MS U/Th,5,,D3-25,calcite,,,77,5,5,,,yes,856,1,392,5,,,,,0.00088,4e-05,0.7552,0.0009,0.814430125,0.407215062,Cheng et al. 2000,49,21,21,yes,,yes,,yes,yes,yes
2730,114,MC-ICP-MS U/Th,40,,D3-24,calcite,,,91500,400,400,,,yes,1080,1,4817,19,,,,,0.4292,0.001,0.7825,0.0008,0.814430125,0.407215062,Cheng et al. 2000,91200,500,500,yes,,yes,,yes,yes,yes
2731,114,MC-ICP-MS U/Th,179,,D3-9,calcite,,,98300,500,500,,,yes,1067,1,698,4,,,,,0.4504,0.0011,0.7865,0.001,0.814430125,0.407215062,Cheng et al. 2000,98200,500,500,yes,,yes,,yes,yes,yes
2732,114,MC-ICP-MS U/Th,510,,D3-23,calcite,,,101000,500,500,,,yes,989,1,977,6,,,,,0.4478,0.001,0.7719,0.0009,0.814430125,0.407215062,Cheng et al. 2000,101000,500,500,yes,,yes,,yes,yes,yes
2733,114,MC-ICP-MS U/Th,639,,D3-22,calcite,,,105100,500,500,,,yes,920,1,1073,6,,,,,0.4821,0.0011,0.8065,0.001,0.814430125,0.407215062,Cheng et al. 2000,105000,500,500,yes,,yes,,yes,yes,yes
2734,114,MC-ICP-MS U/Th,734,,D3-21,calcite,,,110900,600,600,,,yes,1082,1,613,5,,,,,0.5016,0.0012,0.8133,0.001,0.814430125,0.407215062,Cheng et al. 2000,110800,600,600,yes,,yes,,yes,yes,yes
2735,114,MC-ICP-MS U/Th,1025,,D3-20,calcite,,,113900,600,600,,,yes,1188,1,383,5,,,,,0.5041,0.0012,0.8066,0.0008,0.814430125,0.407215062,Cheng et al. 2000,113900,600,600,yes,,yes,,yes,yes,yes
2736,114,MC-ICP-MS U/Th,1169,,D3-8,calcite,,,118200,600,600,,,yes,1138,1,587,3,,,,,0.5048,0.0012,0.7945,0.0008,0.814430125,0.407215062,Cheng et al. 2000,118200,600,600,yes,,yes,,yes,yes,yes
2737,114,MC-ICP-MS U/Th,1169,,D3-8,calcite,,,118400,700,700,,,yes,1334,2,514,3,,,,,0.5066,0.0013,0.7965,0.0009,0.814430125,0.407215062,Cheng et al. 2000,118300,700,700,yes,,yes,,yes,yes,yes
2738,114,MC-ICP-MS U/Th,1415,,D3-19,calcite,,,119600,600,600,,,yes,1251,1,306,5,,,,,0.5092,0.0012,0.7965,0.0009,0.814430125,0.407215062,Cheng et al. 2000,119600,600,600,yes,,yes,,yes,yes,yes
2739,114,MC-ICP-MS U/Th,1615,,D3-18,calcite,,,122000,600,600,,,yes,1367,1,1137,5,,,,,0.5209,0.0012,0.8047,0.0008,0.814430125,0.407215062,Cheng et al. 2000,121900,600,600,yes,,yes,,yes,yes,yes
2740,114,MC-ICP-MS U/Th,1808,,D3-7,calcite,,,123700,800,800,,,yes,970,1,531,6,,,,,0.5328,0.0013,0.8152,0.0013,0.814430125,0.407215062,Cheng et al. 2000,123700,800,800,yes,,yes,,yes,yes,yes
2741,114,MC-ICP-MS U/Th,1815,,D3-17,calcite,,,124200,600,600,,,yes,1115,1,16671,151,,,,,0.5314,0.0012,0.8121,0.0008,0.814430125,0.407215062,Cheng et al. 2000,124100,600,600,yes,,yes,,yes,yes,yes
2742,114,MC-ICP-MS U/Th,1851,,D3-16,calcite,,,131000,800,800,,,yes,714,1,21024,156,,,,,0.5425,0.0013,0.8082,0.0009,0.814430125,0.407215062,Cheng et al. 2000,129100,1600,1600,yes,,yes,,yes,yes,yes
2743,114,MC-ICP-MS U/Th,1859,,D3-15,calcite,,,136800,1200,1200,,,yes,1021,2,66580,480,,,,,0.5556,0.0015,0.8105,0.0018,0.814430125,0.407215062,Cheng et al. 2000,132500,3200,3200,yes,,yes,,yes,yes,yes
2744,114,MC-ICP-MS U/Th,1873,,D3-14,calcite,,,134000,1000,1000,,,yes,833,1,9523,39,,,,,0.5583,0.0014,0.8205,0.0015,0.814430125,0.407215062,Cheng et al. 2000,133200,1100,1100,yes,,yes,,yes,yes,yes
2745,114,MC-ICP-MS U/Th,1914,,D3-13,calcite,,,137300,1100,1100,,,yes,953,2,7055,51,,,,,0.562,0.0015,0.8169,0.0016,0.814430125,0.407215062,Cheng et al. 2000,136900,1100,1100,yes,,yes,,yes,yes,yes
2746,114,MC-ICP-MS U/Th,1959,,D3-6,calcite,,,145600,1000,1000,,,yes,915,1,3986,28,,,,,0.5819,0.0015,0.8225,0.0009,0.814430125,0.407215062,Cheng et al. 2000,145300,1000,1000,yes,,yes,,yes,yes,yes
2747,114,MC-ICP-MS U/Th,1959,,D3-6,calcite,,,145000,1100,1100,,,yes,873,1,2970,15,,,,,0.5799,0.0015,0.8214,0.0013,0.814430125,0.407215062,Cheng et al. 2000,144800,1100,1100,yes,,yes,,yes,yes,yes
2748,114,MC-ICP-MS U/Th,2043,,D3-12,calcite,,,150000,900,900,,,yes,1231,1,2310,11,,,,,0.5891,0.0014,0.8222,0.0007,0.814430125,0.407215062,Cheng et al. 2000,149800,900,900,yes,,yes,,yes,yes,yes
2749,114,MC-ICP-MS U/Th,2058,,D3-11,calcite,,,161100,5300,5300,,,yes,1383,6,27464,211,,,,,0.607,0.0049,0.8224,0.0066,0.814430125,0.407215062,Cheng et al. 2000,159800,5300,5300,yes,,yes,,yes,yes,yes
2750,114,MC-ICP-MS U/Th,2093,,D3-10,calcite,,,163700,4500,4500,,,yes,936,4,12827,106,,,,,0.6249,0.0034,0.8373,0.0064,0.814430125,0.407215062,Cheng et al. 2000,162900,4600,4600,yes,,yes,,yes,yes,yes
2751,115,MC-ICP-MS U/Th,5,,D4-26,calcite,,,111,43,43,,,yes,600,0.5,249,13,,,,,0.00147,0.0004,0.998,0.0011,0.814430125,0.407215062,Cheng et al. 2000,92,46,46,yes,,,,,yes,yes
2752,115,MC-ICP-MS U/Th,110,,D4-25,calcite,,,368,11,11,,,yes,488,0.5,129,9,,,,,0.0038,0.0001,0.9931,0.0014,0.814430125,0.407215062,Cheng et al. 2000,356,14,14,yes,,,,,yes,yes
