site_id,site_name,entity_id,entity_name,sample_id,age_bp,age_uncert_pos,age_uncert_neg,d18o,d13c
10,Jaraguá cave,448,JAR1,305054,820.8533364,44.07275372,46.55696625,-4.33131146985,-8.31
10,Jaraguá cave,448,JAR1,305055,824.2876026,44.08038766,46.70663441,-4.41734816394,-7.6
10,Jaraguá cave,448,JAR1,305056,827.791296,43.32314038,45.9040852,-5.01416892523,-7.61
10,Jaraguá cave,448,JAR1,305057,831.0869547,43.22277695,46.69303581,-5.41064394607,-7.37
10,Jaraguá cave,448,JAR1,305058,834.5044898,42.77744797,46.81347476,-3.95102858505,-6.64
10,Jaraguá cave,447,JAR4,304980,836.939836,132.4458056,79.89438565,-4.78,-8.38
10,Jaraguá cave,448,JAR1,305059,837.8120921,42.90521664,47.09036498,-4.49575341371,-7.25
10,Jaraguá cave,448,JAR1,305060,841.0608508,43.19122398,47.28027847,-4.73901876869,-7.82
10,Jaraguá cave,448,JAR1,305061,844.4629767,42.88696844,48.04135675,-3.80401003002,-7.3
10,Jaraguá cave,448,JAR1,305062,847.6141089,43.22490199,48.29258563,-4.74278222068,-7.66
10,Jaraguá cave,707,JAR2,420404,850.087540554719,115.351928120289,127.611431831727,-4.23,-7
10,Jaraguá cave,448,JAR1,305063,850.8099341,43.75574327,47.84965053,-5.03559969351,-7.84
10,Jaraguá cave,448,JAR1,305064,854.3133289,44.0049017,49.04705549,-3.76689821179,-6.89
10,Jaraguá cave,447,JAR4,304981,855.7497131,160.4800906,96.55012098,-4.95,-8.67
10,Jaraguá cave,448,JAR1,305065,857.5327931,44.78845811,49.8965178,-3.81488222466,-6.78
10,Jaraguá cave,448,JAR1,305066,860.8236235,45.52859892,50.97378373,-4.49784422037,-7.24
10,Jaraguá cave,448,JAR1,305067,864.4689284,45.72568883,51.99064269,-4.66385426923,-7.52
10,Jaraguá cave,448,JAR1,305068,868.0043379,46.26292186,53.73219437,-3.72508207858,-7.12
10,Jaraguá cave,448,JAR1,305069,871.1953546,46.48321115,54.79866393,-3.8355812106,-6.97
10,Jaraguá cave,448,JAR1,305070,874.4201087,47.82581663,55.70750683,-4.00619103411,-7.04
10,Jaraguá cave,447,JAR4,304982,874.426616,188.7056953,113.2837891,-5.26,-8.46
10,Jaraguá cave,448,JAR1,305071,877.5372201,48.5816853,56.52467021,-3.58395262898,-6.98
10,Jaraguá cave,448,JAR1,305072,880.6993714,49.2761981,57.60054469,-3.86809325417,-6.91
10,Jaraguá cave,707,JAR2,420405,881.386651059278,99.7119458341346,110.138744416753,-3.86,-7.36
10,Jaraguá cave,448,JAR1,305073,884.36805,50.03193529,58.8784973,-3.42986017809,-6.85
10,Jaraguá cave,448,JAR1,305074,887.673123,50.92793925,60.04480565,-3.86443434252,-6.92
10,Jaraguá cave,448,JAR1,305075,890.8328073,52.18589271,61.29218547,-4.42456144692,-7.33
10,Jaraguá cave,448,JAR1,305076,894.2240638,53.43070756,62.74512919,-4.66876766489,-7.67
10,Jaraguá cave,448,JAR1,305077,897.4215359,54.76793033,63.609354,-3.99563246047,-7.37
10,Jaraguá cave,448,JAR1,305078,900.7739964,55.68249789,65.0187161,-3.89621460376,-7.24
10,Jaraguá cave,707,JAR2,420406,912.418514815664,84.1041134316301,93.4165284612095,-3.18,-7.05
10,Jaraguá cave,448,JAR1,305079,913.721496,60.44529643,69.07512195,-4.12338074744,-7.65
10,Jaraguá cave,448,JAR1,305080,917.0478962,62.13409369,70.59534559,-4.43459731889,-7.84
10,Jaraguá cave,448,JAR1,305081,920.3158553,63.48647643,71.65172632,-3.81739119265,-6.6
10,Jaraguá cave,448,JAR1,305082,923.6786129,64.90337964,72.70355466,-4.35201045579,-7.12
10,Jaraguá cave,448,JAR1,305083,927.0197703,66.47631645,73.83322109,-4.01350885742,-7.11
10,Jaraguá cave,707,JAR2,420407,943.322878196646,68.8086709630942,75.3618126090502,-2.95,-7.18
10,Jaraguá cave,448,JAR1,305084,946.7344566,76.31010164,82.9953274,-2.85841390095,-6.78
10,Jaraguá cave,448,JAR1,305085,950.1034335,77.33576838,84.80491603,-3.81736106438,-6.7
10,Jaraguá cave,448,JAR1,305086,953.6046334,78.8771874,86.85450024,-3.47065360326,-6.83
10,Jaraguá cave,448,JAR1,305087,956.7089379,80.22462356,88.5288624,-3.11927493382,-6.95
10,Jaraguá cave,448,JAR1,305088,958.2956954,79.18966707,87.72643971,-3.30830316338,-6.99
10,Jaraguá cave,448,JAR1,305089,959.7724231,78.43896344,86.79067919,-3.64525298937,-7.37
10,Jaraguá cave,448,JAR1,305090,961.1940024,77.66097686,85.61938494,-4.11351567114,-7.33
10,Jaraguá cave,448,JAR1,305091,962.6088992,76.61126502,84.53031709,-4.36461906889,-7.65
10,Jaraguá cave,448,JAR1,305092,963.9394836,75.62545308,83.57672335,-4.01863824017,-7.49
10,Jaraguá cave,448,JAR1,305093,965.270068,74.67204196,82.64280742,-3.57186311661,-6.97
10,Jaraguá cave,448,JAR1,305094,966.5397162,73.72629519,81.39686985,-3.75393643601,-7.17
